business_name,category,description,keyvals,product_link,product_name,regular_price,sale_price
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Dewar's 12 Years old"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dewars-12-years-old,Dewar's 12 Year Old Double Aged Blended Scotch Whisky,[69.8],[109.9]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Dewar's 12 Year Old The Ancestor"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dewars-12-year-old-the-ancestor-blended-sotch-whisky,Dewar's 12 Year Old The Ancestor Blended Sotch Whisky,[59.99],[78.0]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Dalwhinnie 2004 Distillers Edition Bot.2019"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Scotch Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalwhinnie-2004-distillers-edition-bot-2019,Dalwhinnie 2004 Distillers Edition Bot.2019,[169.0],[180.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalwhinnie-15-years-old,Dalwhinnie 15 Years Old,[95.5],[95.5]
tls,wine,,"{""Distillery"": ""Dalmore"", ""Classification"": ""Single Malt whisky"", ""Bottle\u00a0No./Released"": ""-/8000"", ""Vintage"": ""-"", ""Age"": ""21"", ""Bottler"": ""Official Bottling"", ""Bottling Date"": ""2015"", ""ABV/ Volume"": ""42.0%/ 70cl"", ""Rating/SGP"": ""88/551"", ""Cask Number"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalmore-21-years-old-bot-2015,Dalmore 21 Years old (Bot. 2015),[1680.0],[1799.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalmore-18-years-old,Dalmore 18 Years old,[238.0],[390.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""35%"", ""Type"": ""Blended\u00a0Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/crown-99-special-blended-whisky-70cl,Crown 99 Special Blended Whisky 70cl,[42.8],[58.0]
tls,wine,,"{""Volume"": ""100cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/crown-royal-northern-harvest-rye-whisky-1l,Crown Royal Northern Harvest Rye Whisky 1L,[150.0],[199.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/cragganmore-12-years-old,Cragganmore 12 Years old 75cl,[85.0],[138.0]
tls,wine,"The Dalmore 12 year old, with its intricate aromas and flavours, is recognised as a whisky with character far beyond its age. This was Andrew Mackenzieâ€™s original masterpiece and stood apart from the norm of the day. At a time when it was standard practise to mature whisky for no more than 6 years, Andrew Mackenzie demonstrated his pioneering character by doubling the maturation period. His boldness truly paid off, The Dalmore 12 year old still stands apart as an exceptional whisky today, as it did then.",,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/dalmore-12-years-old,Dalmore 12 Years Old,[99.99],[140.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/cardhu-12-years-old,Cardhu 12 Years Old 75cl,[92.0],[103.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Compass Box The Peat Monster 70cl"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""46%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/compass-box-the-peat-monster-70cl,Compass Box The Peat Monster 70cl,[122.0],[146.0]
tls,wine,,"{""Volume"": ""75cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""26"", ""With Box"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-26-years-old,Glenfiddich 26 Years Old,[630.0],[780.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of\u00a0Fireball Cinnamon Whisky"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""33%"", ""Type:"": ""whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/fireball-cinnamon-whisky-70cl,Fireball Cinnamon Whisky 70cl,[56.95],[75.8]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt whisky"", ""Age"": ""25"", ""With Box"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-25-years-old,Glenfiddich 25 Years Old,[590.0],[650.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-18-years-old-70cl,Glenfiddich 18 Years Old 70cl,[106.0],[148.9]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-15-years-old-70cl,Glenfiddich 15 Years Old 75cl (Label Tarnished),[83.0],[129.9]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-12-years-old,Glenfiddich 12 Years Old 70cl,[61.0],[76.5]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""43.2%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""21"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-21-years-old,Glenfiddich 21 Years Old,[380.0],[420.0]
tls,wine,,"{""Volume"": ""100cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""18"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-18-years-old-1l,Glenfarclas 18 Years Old 1L,[160.0],[205.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""21"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-21-years-old,Glenfarclas 21 Years Old,[215.0],[280.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""30"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-30-years-old,Glenfarclas 30 Years Old,[880.0],[988.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""25"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-25-years-old,Glenfarclas 25 Years Old,[280.0],[380.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""15"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-15-years-old,Glenfarclas 15 Years Old,[120.0],[160.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-12-years-old,Glenfarclas 12 Years Old 70cl,[91.5],[150.0]
tls,wine,,"{""Volume"": ""100cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-12-years-old-1l,Glenfarclas 12 Years Old 1L,[121.0],[178.0]
tls,wine,,"{""Volume"": ""100cl"", ""ABV"": ""60%"", ""Type"": ""Single Malt\u00a0Scotch Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfarclas-105-cask-strength-1l,Glenfarclas 105 Cask Strength 1L,[169.0],[169.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glendronach-peated,Glendronach Peated,[124.0],[134.9]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""56.1%"", ""Type"": ""Single Malt whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glendronach-cask-strength-batch-6,Glendronach Cask Strength Batch 6,[218.0],[255.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt whisky"", ""Age"": ""18"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glendronach-18-years-allardice,Glendronach 18 Years Allardice,[289.0],[348.9]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""48%"", ""Type"": ""Single Malt whisky"", ""Age"": ""21"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glendronach-21-years-old-parliament,Glendronach 21 Years Old Parliament,[348.0],[399.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Four Roses Small Batch Bourbon Whisky"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""45%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/four-roses-small-batch-bourbon-whisky-70cl,Four Roses Small Batch Bourbon Whisky 70cl,[98.8],[110.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glendronach-12-years-old,Glendronach 12 Years Old,[128.8],[199.9]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Glencadam 17 Year Old Port Wood Finish"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""46%"", ""Type:"": ""Single Malt Scotch Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glencadam-17-year-old-port-wood-finish,Glencadam 17 Year Old Port Wood Finish,[169.0],[290.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenmorangie-10-years-old-70cl,Glenmorangie 10 Years Old 70cl,[79.0],[98.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-nadurra-oloroso,Glenlivet Nadurra Oloroso,[153.2],[178.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-founders-reserve-1l,Glenlivet Founders Reserve 1L,[111.8],[128.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-nadurra-first-fill,Glenlivet Nadurra First Fill,[157.7],[178.0]
tls,wine,,"{""Volume"": ""75cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt whisky"", ""Age"": ""25"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-25-years-old,Glenlivet 25 Years Old,[599.0],[625.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-founders-reserve-75cl,Glenlivet Founders Reserve 70cl,[74.99],[98.0]
tls,wine,,"{""Volume"": ""75cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt whisky"", ""Age"": ""21"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-21-years-old,Glenlivet 21 Years Old,[333.0],[410.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-18-years-old,Glenlivet 18 Years Old,[128.0],[168.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-15-years-old-1l,Glenlivet 15 Years Old 1L,[139.8],[179.9]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-12-years-old,Glenlivet 12 Years Old,[73.0],[109.9]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""21"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glengoyne-21-years-old,Glengoyne 21 Years Old,[388.0],[400.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-12-years-old-1l,Glenlivet 12 Years Old 1L,[112.8],[139.9]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenlivet-15-years-old,Glenlivet 15 Years Old,[88.0],[109.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenkinchie-2003-distillers-edition-bot-2015,Glenkinchie 2003 Distillers Edition Bot.2015,[188.0],[199.9]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""15"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glengoyne-15-years,Glengoyne 15 Years,[142.0],[179.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glengoyne-12-years,Glengoyne 12 Years,[112.0],[150.0]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""18"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glengoyne-18-years,Glengoyne 18 Years,[200.0],[250.0]
tls,wine,,"{""Volume"": ""100cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-select-cask,Glenfiddich Select Cask 1L,[105.0],[160.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""-"", ""With Box"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-age-of-discovery-19-years-red-wine-cask-finish,Glenfiddich Age of Discovery 19 Years Red Wine Cask Finish,[358.0],[358.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""-"", ""With Box"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-project-xx,Glenfiddich Project XX,[149.8],[180.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-ipa-cask,Glenfiddich Ipa Cask,[130.0],[150.0]
tls,wine,,"{""Volume"": ""100cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-reserve-cask,Glenfiddich Reserve Cask 1L,[115.0],[160.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""-"", ""With Box"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-age-of-discovery-19-years-madeira-cask-finish,Glenfiddich Age of Discovery 19 Years Madeira Cask Finish,[358.0],[358.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt whisky"", ""Age"": ""-"", ""With Box"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenfiddich-age-of-discovery-19-years-bourbon-cask-finish,Glenfiddich Age of Discovery 19 Years Bourbon Cask Finish,[0.0],[358.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Four Roses Bourbon Whisky"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/four-roses-bourbon-whisky-70cl,Four Roses Bourbon Whisky 70cl,[88.8],[110.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of\u00a0Fireball Cinnamon Whisky"", ""Volume:"": ""750ml"", ""Alcohol Percentage:"": ""33%"", ""Type:"": ""whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/fireball-cinnamon-whisky-75cl,Fireball Cinnamon Whisky 75cl,[68.22],[75.8]
tls,wine,,"{""Volume"": ""75cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenmorangie-12-years-old-lasanta,Glenmorangie 12 Years Old Lasanta,[91.88],[127.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Hakushu 12 Years old"", ""Volume:"": ""700ml."", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hakushu-12-years-old-singapore-70cl,Hakushu 12 Years old,[278.0],[350.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Hakushu Distiller's Reserve"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hakushu-distillers-reserve-70cl,Hakushu Distiller's Reserve Alc 43% 700ml,[149.0],[195.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Hibiki 12 Years old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Blended Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hibiki-12-years-old-70cl-singapore,Hibiki 12 Years old Without Box,[799.0],[850.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hibiki-17-years-old-singapore,Hibiki 17 Years Old,[950.0],[950.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Heaven Hill Bourbon whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/heaven-hill-bourbon-whisky-75cl,Heaven Hill Bourbon 75cl,[49.8],[69.9]
tls,wine,,"{""Volume"": ""70cl."", ""ABV"": ""43%"", ""Type"": ""Single Malt\u00a0(Japanese whisky)"", ""Age"": ""18 Years"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hakushu-18-years-old-singapore,Hakushu 18 Years old,[939.0],[1500.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Haig Club Single Grain Whisky 70cl"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/haig-club-70cl,Haig Club 70cl,[90.9],[105.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Grant's Finest"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/grants-finest-70cl,Grant's Finest 70cl,[46.0],[65.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Grand Royal Special Reserve Whisky"", ""Volumn:"": ""350ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/grand-royal-special-reserve-whisky-35cl,Grand Royal Special Reserve Whisky 35cl,[38.8],[81.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Grand Royal Special Reserve Whisky"", ""Volumn:"": ""175ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/grand-royal-special-reserve-whisky-17-5cl,Grand Royal Special Reserve Whisky 17.5cl,[22.8],[38.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Grand Royal Special Reserve Whisky"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/grand-royal-special-reserve-whisky-70cl,Grand Royal Special Reserve Whisky 70cl,[57.9],[99.9]
